Date,From,To,Flight_Number,Airline,Distance,Duration,Seat,Seat_Type,Class,Reason,Plane,Registration,Trip,Note,From_OID,To_OID,Airline_OID,Plane_OID
- -,PEK,YNT,China Eastern Airlines (MU),China Eastern Airlines,317,01:08,,,,,320,,,Direct,3364,3392,1758
- -,PEK,YNT,Shandong Airlines (SC),Shandong Airlines,317,01:08,,,,,738 737,,,Direct,3364,3392,4599
- -,PEK,YNZ,Air China (CA),Air China,501,01:30,,,,,733,,,Direct,3364,6393,751
- -,PEK,YVR,Air Canada (AC),Air Canada,5273,11:02,,,,,763,,,Direct,3364,156,330
- -,PEK,YVR,Air China (CA),Air China,5273,11:02,,,,,330,,,Direct,3364,156,751
- -,PEK,YYZ,Air Canada (AC),Air Canada,6558,13:36,,,,,77W,,,Direct,3364,193,330
- -,PEK,YYZ,Air China (CA),Air China,6558,13:36,,,,,77W,,,Codeshare,3364,193,751
- -,PEK,YYZ,Hainan Airlines (HU),Hainan Airlines,6558,13:36,,,,,340,,,Direct,3364,193,2660
- -,PEK,ZHA,Air China (CA),Air China,1353,03:12,,,,,738,,,Direct,3364,6357,751
- -,PEK,ZHA,Shenzhen Airlines (ZH),Shenzhen Airlines,1353,03:12,,,,,737,,,Codeshare,3364,6357,4611
- -,PEK,ZHY,Sichuan Airlines (3U),Sichuan Airlines,638,01:46,,,,,320,,,Direct,3364,8043,4608
- -,PEK,ZRH,Hainan Airlines (HU),Hainan Airlines,4949,10:23,,,,,330,,,Direct,3364,1678,2660
- -,PEK,ZUH,Air China (CA),Air China,1262,03:01,,,,,738,,,Direct,3364,6355,751
- -,PEK,ZUH,China Southern Airlines (CZ),China Southern Airlines,1262,03:01,,,,,738,,,Direct,3364,6355,1767
- -,PEK,ZUH,Shenzhen Airlines (ZH),Shenzhen Airlines,1262,03:01,,,,,737,,,Codeshare,3364,6355,4611
